"Value1","Value2","Value3","Value4"
4.962962963,5.046296296,5.972222222,5.435185185
5.453703704,6.638888889,4.861111111,6.805555556
5.981481481,5.092592593,5.833333333,6.212962963
7.388888889,5.824074074,5.407407407,5.314814815
5.046296296,4.37037037,6.046296296,5.166666667
4,6.796296296,3.907407407,3.990740741
5.092592593,6.777777778,6.259259259,4.953703704
5.111111111,6.231481481,5.777777778,5.064814815
5.824074074,4.712962963,6.962962963,5.046296296
5.703703704,5.166666667,5.314814815,5.685185185
4.611111111,3.935185185,4.37962963,4
6.324074074,6.740740741,7.638888889,6.351851852
5.657407407,6.962962963,5.037037037,6.925925926
5.046296296,4.916666667,5.046296296,5.407407407
7.898148148,7.537037037,7.018518519,7.583333333
7.703703704,6.972222222,5.296296296,5.037037037
6.231481481,4.62037037,5.037037037,4.962962963
5.712962963,5.435185185,5.657407407,6.972222222
4.87037037,4.805555556,4.842592593,5.953703704
4.62037037,6.324074074,6,6.240740741
6.231481481,5.685185185,6.972222222,5.583333333
4.888888889,5.592592593,5.546296296,4.962962963
6.638888889,6.240740741,5.592592593,4.138888889
4.611111111,4.37962963,6.657407407,6.37037037
5.064814815,5.037037037,6.861111111,5.481481481
5.111111111,5.62037037,4.962962963,4.37962963
4.138888889,6.027777778,5.490740741,5.62962963
5.87037037,5.916666667,4.305555556,4.962962963
6.509259259,5.962962963,5.296296296,4.824074074
5.777777778,5.111111111,5.592592593,4.009259259
4.925925926,5.712962963,6.796296296,6.805555556
4.407407407,3.925925926,3.935185185,4.231481481
5.583333333,5.490740741,6.638888889,6.509259259
6.657407407,5.685185185,5.175925926,5.583333333
6.638888889,5.953703704,6.212962963,5.314814815
3.583333333,4.962962963,5.407407407,5.268518519
6.009259259,4.861111111,4.305555556,5.62037037
4.425925926,4.574074074,5.490740741,6.055555556
5.666666667,4.314814815,6.638888889,5.962962963
5.972222222,6.37037037,5.898148148,6.027777778
5.277777778,5.435185185,4.712962963,4.5
5.481481481,5.296296296,5.703703704,5.296296296
3.296296296,3.185185185,3.166666667,2.925925926
5.657407407,6.509259259,5.324074074,6.805555556
5.037037037,4.231481481,4.037037037,4.898148148
4.962962963,5.453703704,5.824074074,5.009259259
5.944444444,5.546296296,6.324074074,5.981481481
5.324074074,5.666666667,4.962962963,4.37037037
3.537037037,6.027777778,4.916666667,4.833333333
6.027777778,4.962962963,5.444444444,5.416666667
4.916666667,5.962962963,4.87037037,5.175925926
3.333333333,5.453703704,5.546296296,5.046296296
7.583333333,7.638888889,7.898148148,7.898148148
4.62037037,4.916666667,4.962962963,3.175925926
5.277777778,5.546296296,5.962962963,5.87037037
6.509259259,5.074074074,7.388888889,5.944444444
3.333333333,4.824074074,3.990740741,4.953703704
5.407407407,4.37037037,4.5,4.962962963
4.842592593,6.509259259,5.712962963,7.481481481
5.972222222,6.333333333,6.055555556,6.861111111
5.805555556,5.157407407,6.231481481,4.435185185
4.962962963,7.37962963,5.416666667,5.268518519
5.425925926,5.824074074,4.305555556,5.009259259
6.009259259,5.805555556,5.435185185,5.981481481
5.046296296,5.796296296,4.962962963,5.259259259
3.694444444,3,3.351851852,3.296296296
3.925925926,4,3.37037037,5.046296296
5.490740741,5.916666667,5.583333333,6.231481481
5.009259259,4.898148148,6.490740741,3.990740741
3.37962963,3.37037037,3.027777778,6.046296296
7.537037037,7.935185185,7.018518519,6.962962963
5.268518519,7,4.953703704,6
4.5,5.009259259,5.962962963,7.388888889
4.953703704,5.805555556,5.435185185,5.435185185
5.064814815,5.592592593,5.157407407,4.953703704
5.222222222,5.490740741,7.703703704,6.027777778
4.916666667,4.435185185,4.064814815,4.231481481
6.962962963,6.555555556,3.166666667,5.425925926
4.009259259,5.444444444,4,5.490740741
3.907407407,3.453703704,4.435185185,6.027777778
7,7.046296296,5.824074074,6.212962963
5.981481481,4.888888889,6.166666667,4.962962963
5.481481481,7.898148148,6.444444444,5.166666667
6.490740741,5.435185185,5.777777778,4.925925926
5.259259259,5.62962963,5.703703704,5.175925926
6.638888889,7.37962963,5.703703704,6.962962963
7.898148148,7.898148148,7.907407407,7.898148148
4.138888889,4.962962963,7.907407407,7.481481481
9.8828125,9.869791667,0.065104167,2.330729167
9.856770833,3.111979167,9.986979167,8.6328125
9.609375,4.3359375,0.9765625,0.143229167
7.604166667,5.989583333,2.200520833,8.971354167
2.890625,2.486979167,6.09375,9.778645833
8.3984375,7.4609375,8.90625,9.518229167
9.6484375,2.486979167,6.419270833,7.604166667
6.106770833,9.2578125,8.9453125,7.278645833
5.286458333,6.015625,8.932291667,6.041666667
8.3203125,5.78125,9.296875,9.8046875
0.390625,7.4609375,0.15625,6.25
9.934895833,2.486979167,7.96875,0.013020833
0.8984375,8.489583333,9.830729167,9.700520833
9.830729167,8.6328125,9.2578125,7.786458333
6.536458333,8.255208333,7.890625,0.130208333
6.536458333,0.052083333,9.921875,6.5625
6.302083333,8.776041667,9.8828125,6.9921875
9.700520833,3.606770833,6.236979167,6.536458333
8.9453125,8.776041667,6.419270833,9.700520833
0.859375,8.984375,6.223958333,6.588541667
6.627604167,1.6015625,5.403645833,8.3203125
8.984375,9.778645833,7.083333333,7.330729167
0.8984375,2.486979167,8.489583333,6.9140625
4.388020833,7.005208333,6.028645833,8.515625
9.2578125,8.776041667,7.643229167,6.236979167
0.833333333,0.859375,6.71875,6.223958333
9.505208333,8.75,6.028645833,8.776041667
0.169270833,0.325520833,0.130208333,0.091145833
5.286458333,6.8359375,6.770833333,0.208333333
8.489583333,7.786458333,6.0546875,2.721354167
0.416666667,0.208333333,1.848958333,6.458333333
0.065104167,0.026041667,0.013020833,0.104166667
6.536458333,9.856770833,9.505208333,7.604166667
2.942708333,2.3828125,8.736979167,8.3203125
5.182291667,6.614583333,9.947916667,9.674479167
8.9453125,9.2578125,9.296875,7.473958333
0.130208333,5.989583333,5.989583333,0.091145833
4.388020833,0.208333333,7.34375,0.065104167
8.411458333,10,9.348958333,9.075520833
7.721354167,8.971354167,5.130208333,7.643229167
5.182291667,8.515625,9.856770833,8.90625
8.932291667,6.302083333,7.96875,9.2578125
6.9921875,9.8828125,6.236979167,7.6171875
9.986979167,7.6171875,8.776041667,8.75
2.486979167,0.078125,3.606770833,2.578125
9.661458333,7.330729167,8.3984375,9.830729167
6.458333333,2.890625,6.705729167,2.8515625
1.015625,1.848958333,0.065104167,0.065104167
8.736979167,9.348958333,6.770833333,6.5625
0,0.065104167,0.325520833,0.104166667
3.7109375,6.09375,2.369791667,5.78125
9.869791667,9.986979167,9.8046875,8.3984375
0.052083333,0.390625,0.130208333,8.489583333
4.388020833,9.075520833,8.515625,0.013020833
7.5,1.848958333,2.356770833,2.8515625
5.130208333,6.9921875,5.78125,7.6171875
7.604166667,1.6015625,0.703125,2.200520833
7.044270833,0.9765625,0.416666667,6.770833333
3.3984375,3.111979167,2.3828125,1.809895833
8.372395833,9.661458333,9.505208333,8.971354167
0.091145833,0.833333333,0.065104167,6.458333333
9.296875,9.934895833,9.856770833,9.895833333
7.5,8.606770833,7.330729167,6.705729167
9.544270833,9.075520833,9.5703125,8.463541667
7.4609375,7.643229167,7.044270833,8.372395833
9.921875,9.6484375,9.934895833,7.486979167
9.296875,8.268229167,9.830729167,8.75
2.330729167,0.143229167,0.260416667,0.013020833
0,0,0.208333333,0.9375
7.34375,9.661458333,9.2578125,7.5
9.895833333,8.90625,9.2578125,9.518229167
7.005208333,8.971354167,6.419270833,7.682291667
0.703125,6.770833333,8.932291667,2.721354167
0.078125,0.143229167,0.026041667,0.013020833
6.614583333,6.015625,7.096354167,10
8.90625,7.044270833,8.541666667,4.661458333
9.2578125,10,8.932291667,9.8046875
0.013020833,6.276041667,2.578125,0.625
8.541666667,1.6015625,5.989583333,9.921875
7.486979167,9.5703125,2.200520833,6.276041667
9.674479167,8.255208333,6.25,9.2578125
0.9375,0.208333333,0.065104167,8.463541667
7.721354167,9.609375,8.372395833,9.947916667
9.322916667,8.489583333,8.7890625,8.7109375
8.90625,8.75,7.083333333,8.268229167
1.015625,0.104166667,0.169270833,5.286458333
9.192708333,8.463541667,2.356770833,5.403645833
8.255208333,7.643229167,8.411458333,6.71875
7.083333333,7.786458333,9.505208333,0.9375
8.372395833,7.473958333,9.192708333,6.627604167
2.3828125,2.8515625,0.078125,5.989583333
9.2578125,7.890625,8.7109375,7.682291667
7.890625,2.330729167,6.71875,6.536458333
6.536458333,8.997395833,9.505208333,4.661458333
9.544270833,10,9.778645833,9.895833333
2.578125,2.825520833,1.809895833,2.356770833
9.973958333,6.106770833,9.908854167,9.518229167
0.15625,1.119791667,0,0.260416667
0.703125,6.705729167,0.026041667,2.825520833
8.6328125,9.908854167,9.973958333,8.971354167
6.302083333,0.325520833,9.8828125,8.463541667
3.7109375,0.078125,6.588541667,6.9921875
8.7890625,0.208333333,9.674479167,5.130208333
8.606770833,6.9140625,0.078125,2.942708333
0.859375,0,3.606770833,0.091145833
9.6484375,8.7890625,9.973958333,9.505208333
5.182291667,6.770833333,2.486979167,8.372395833
10,7.486979167,9.921875,1.549479167
9.986979167,9.869791667,9.700520833,6.770833333
7.643229167,8.372395833,9.9609375,8.372395833
6.9140625,6.9921875,7.278645833,6.028645833
8.90625,9.2578125,8.411458333,8.463541667
9.322916667,9.700520833,8.75,9.856770833
8.802083333,9.518229167,9.322916667,7.96875
8.268229167,9.9609375,7.096354167,7.604166667
8.736979167,6.614583333,8.541666667,9.856770833
3.111979167,4.3359375,2.369791667,2.8515625
1.549479167,0.833333333,0.625,6.041666667
2.890625,6.041666667,0.9765625,2.721354167
0.4166667,1.119792,9.348958,6.835938
3.655556,4.277778,5.788889,5.211111
1.588889,2.711111,4.077778,5.044444
3,6.822222,5.855556,7.211111
4.533333,3.666667,3,2.788889
6.666667,6.255556,5.533333,5.566667
5.411111,5.211111,3.988889,4.333333
5.066667,4.644444,4.177778,3.666667
3.066667,2.322222,3,2.788889
3.011111,3.366667,3.211111,4.6
1.588889,1.7,1.722222,1.744444
5.111111,3.7,2.177778,3.888889
5.211111,3,4.411111,4.8
1.955556,2.366667,2.488889,3.011111
6.5,7.055556,7.433333,6.466667
6.377778,5.211111,5.411111,4.533333
6.666667,4.255556,5.744444,3.911111
1.777778,3.411111,2.777778,3
1.588889,5.411111,7.322222,5.722222
7.211111,2.766667,4.577778,6.255556
7.322222,5.411111,5.855556,6.466667
3.011111,2.966667,3.066667,2.255556
7.344444,7.911111,6.377778,2.311111
4.377778,8.2,4.355556,7.288889
1.744444,1.777778,2.7,2.377778
2.566667,6.766667,1.755556,2.044444
1.955556,6.255556,2.644444,2.4
6.822222,2.377778,3.444444,1.577778
6.766667,2.255556,1.6,2.166667
1.833333,7.288889,3.911111,1.6
4.577778,4.533333,2.177778,4.433333
4.777778,3.7,2.355556,4.477778
2.488889,1.866667,3.377778,3.488889
1,0.6,1.055556,1.344444
3.6,1.744444,4.177778,1.588889
8.522222,8.4,8.688889,8.377778
3.144444,2.355556,3.6,1.588889
5.688889,6.455556,4.966667,4.877778
6.211111,7.288889,6.422222,6.822222
7.766667,2.877778,1.7,2.966667
0.8777778,4.388889,3.477778,4.533333
0.8777778,3,2.044444,2.711111
0.8777778,2.566667,4.577778,5.066667
3.744444,2.711111,3.488889,5.411111
3.144444,3.155556,5.888889,5.044444
3.888889,5.566667,3.666667,4.044444
6.9,8.377778,8.1,8.777778
2.255556,1.566667,2.5,1.577778
3.011111,3.988889,3.444444,2.177778
3.366667,2.711111,5.355556,3.877778
3.744444,3.877778,3.144444,5.066667
5.855556,7.433333,6.422222,6.922222
2.711111,3.6,3.733333,5.722222
1.744444,0.8777778,1.933333,1.777778
4.977778,4.966667,3.888889,5.855556
9.588889,6.066667,8.222222,7.288889
2.177778,4.044444,7.911111,8.4
4.966667,5.744444,4.155556,5.588889
4.177778,7.322222,4.877778,4.577778
2.766667,6.666667,3.055556,5.355556
6.066667,6.733333,5.722222,4.377778
1.477778,1.7,1.055556,0.6
4.433333,5.111111,3.377778,3.322222
1.055556,3,0.8666667,6.9
3.822222,3.733333,4.777778,5.888889
6.244444,6.733333,7.666667,5.411111
3.411111,5.066667,5.411111,2.877778
6.266667,6.655556,6.066667,5.722222
1.911111,2.166667,2.355556,1.833333
3.533333,5.588889,3.688889,4.977778
3,4.477778,2.966667,1.955556
6.266667,3.688889,2.322222,7.866667
4.355556,6.266667,2.711111,5.377778
8.4,3.711111,8.266667,5.044444
5.044444,3.433333,3.155556,3.533333
6.655556,8.222222,2.711111,7.766667
3.355556,3.533333,6.766667,2.777778
5.744444,3.6,3.711111,5.411111
1.566667,1.477778,1.122222,1.344444
7.911111,4.366667,4.577778,4.455556
0.8666667,1.755556,2.311111,1.833333
4.966667,1.722222,5.211111,4.644444
2,2.711111,2.788889,3.911111
4.355556,6.255556,8.266667,4.777778
1.777778,6.455556,1.933333,3
1,1.577778,1.722222,1.122222
4.077778,4.877778,5.044444,4.6
3.6,3.155556,3.433333,2.5
6.211111,5.722222,6.5,5.788889
3.055556,3.355556,4.255556,2.044444
1.5,5.722222,4.966667,3.877778
4.177778,5.377778,1.777778,3.988889
4.044444,5.766667,5.211111,5.077778
4.6,2.5,1.744444,5.355556
6.111111,4.077778,4.966667,5.722222
7.433333,8.522222,7.055556,6.922222
0.8777778,2.766667,3.211111,1.911111
3.6,6.377778,4.433333,4.155556
2,3.444444,4.477778,6.211111
2.711111,3.711111,5.722222,4.277778
1.477778,3.6,1.733333,3.377778
5.888889,7.055556,4.388889,4.555556
4.555556,4.366667,5.066667,5.077778
4.177778,4.644444,5.688889,5.788889
5.588889,1.6,3.411111,6.733333
3.6,4.255556,3.366667,2.777778
1.911111,5.066667,5.766667,5.077778
1.866667,4.577778,3.744444,4.411111
6.311111,6.922222,7.288889,6.111111
1.566667,2.588889,4.555556,4.455556
5.566667,2.366667,1.5,4.533333
7.288889,4.577778,1.777778,5.688889
1,2.877778,2,7.088889
6.533333,2.166667,7.344444,4.388889
0.3888889,6.5,5.566667,7.344444
0.8777778,5.855556,4.277778,6.455556
4.377778,4.177778,2.311111,2.644444
3.211111,5.411111,2.588889,3.822222
8.4,8.377778,9.466667,9.588889
0.8666667,2.566667,3.822222,3.011111
4.8,3.322222,5.044444,3.655556
9.91917,8.197845,5.931139,8.967887
4.288422,1.053028,5.036563,0.1343581
7.030896,6.152808,9.032772,7.956072
6.06781,7.842818,5.146579,7.990206
0.2078787,9.01326,0.9552246,6.824489
1.894278,1.053028,0.1031688,1.898898
8.907328,9.918937,7.960895,7.022967
7.936173,5.09439,1.053028,0.1214006
0.9552246,1.15635,0.1705523,2.137103
7.928603,0.2820376,1.174819,0.3745034
0.04569444,0.4744438,0.09545478,0.08122365
6.031808,0.2151217,0.1214561,4.744766
4.93722,7.207115,9.116171,6.963084
2.509385,1.034047,7.089319,9.501783
5.224365,9.944322,8.058469,6.869951
6.854539,5.935921,7.005094,7.953636
8.035939,9.116171,1.898898,0.1214561
9.971091,7.953636,9.150904,9.953932
9.863244,9.953899,8.365546,9.160282
1.15635,2.000645,0.9800774,0.1111268
7.054358,0.04569444,7.892478,0.08230372
7.050392,9.177535,4.27513,5.935921
5.986929,3.021769,4.130896,5.243033
2.137103,0.109184,0.08122365,1.174819
7.995999,7.950389,5.094562,8.907328
1.034047,5.224365,6.944824,6.968323
6.000099,1.170819,0.9800774,6.031852
7.089319,8.007885,6.944824,7.842818
5.243033,0.4540877,1.926838,0.09545478
0.8067011,6.965618,0.08230372,0.1444233
9.160282,9.150904,9.01326,9.501783
0.8758814,3.021769,1.15635,9.944322
3.004535,1.108232,1.047945,0.942026
9.944322,4.049987,5.043688,6.015485
6.06781,1.926838,6.015485,1.946293
1.059888,1.065855,2.953972,5.146579
3.955566,9.905703,2.509385,6.701634
9.918937,6.955877,7.066169,9.905703
8.06514,7.936173,1.108232,5.930036
0.1870278,0.0770448,0.1126754,0.08122365
5.96633,6.968323,6.997602,5.035313
7.005094,6.965618,5.035313,6.869951
0.9800774,1.065855,0.1214006,1.016956
1.327706,0.1412803,0.1464016,0.06919647
7.936173,7.053708,8.197845,9.177535
5.09439,5.035313,3.955566,5.129961
0.1562373,1.966388,1.065855,5.129961
6.854539,6.944824,5.066842,8.053214
4.744766,9.052383,0.3390472,6.997602
9.925537,9.953932,9.953899,9.950431
5.930036,5.931139,7.956072,7.030896
6.007594,7.022967,9.932498,9.894493
8.206177,7.884252,1.050204,1.108232
1.047945,5.09439,8.967887,5.036563
0.1444233,0.1720604,0.1562373,0.111889
9.91917,7.956072,1.034047,6.972457
0.4540877,0.4155798,0.1201408,0.8067011
0.0770448,4.93722,8.06514,1.966388
6.06781,4.073577,0.06919647,5.761024
9.052383,8.967887,7.950389,8.007885
9.032772,7.990206,0.1236033,0.2181212
2.013586,6.936648,2.084212,3.059022
0.2151217,0.08197666,0.1464016,0.1491629
0.4155798,0.2151217,0.4540877,5.271496
6.031808,9.903551,9.885685,6.989898
1.050204,1.155401,4.288422,5.146579
7.960895,9.91917,8.007885,6.955877
0.2820376,0.09069981,0.1214006,1.898898
2.953972,5.066842,5.13561,5.043688
7.953636,7.892478,8.206177,9.116171
1.101742,6.015485,9.01326,9.885685
0.9123147,4.27513,7.950389,1.327706
4.163561,7.053708,0.3390472,8.03066
0.09069981,7.928603,5.066842,0.111889
6.989898,8.867414,9.863244,4.073577
0.08197666,1.1788,1.174819,0.1214561
9.915466,6.983463,4.12937,7.884252
0.9123147,1.101742,0.9491334,0.8971211
9.501783,7.824902,8.867414,7.053708
6.997602,9.883403,2.509385,1.059888
0.2181212,6.936648,9.950431,6.955877
6.983463,5.931139,8.365546,7.960895
0.9824995,5.224365,6.965618,5.271496
9.996665,1.047945,6.152808,9.894493
0.1412803,0.1343581,0.08197666,0.1126754
1.155401,0.1870278,4.130896,3.059022
6.936648,1.016956,4.163561,7.005094
2.022922,0.1464016,0.1870278,9.932498
9.843612,9.150904,9.177535,8.053214
4.049987,0.8067011,1.946293,0.8971211
7.824902,9.915466,8.907328,9.903551
0.9491334,1.016956,3.955566,0.1412803
8.365546,9.950431,6.854539,9.925537
0.9552246,5.043688,0.3745034,1.059888
0.9404378,2.022922,6.701634,0.3390472
0.08230372,0.109184,0.1236033,0.09545478
5.094562,0.8971211,8.06514,0.1562373
0.1705523,0.9404378,0.1444233,9.971091
0.1613853,9.885685,6.972457,9.925537
9.052383,7.054358,4.288422,6.972457
7.937248,0.4073302,5.986929,2.013586
4.93722,5.129961,5.930036,4.12937
2.084212,0.04569444,0.0760707,0.1720604
2.022922,1.894278,7.824902,6.989898
0.02608341,0.06919647,0.1126754,0.1491629
2.000645,0.02608341,0.4073302,1.050204
7.937248,6.007594,4.392741,4.049987
0.0770448,2.137103,0.4073302,2.013586
0.4744438,0.1152923,1.894278,0.09069981
1.966388,0.03361052,0.1201408,0.1344662
7.995999,7.048236,8.206177,7.054358
0.1343581,5.094562,2.953972,5.132394
5.984276,7.884252,7.928603,6.968323
6.983463,6.007594,3.004535,5.986929
9.905703,9.863244,9.903551,9.883403
9.883403,9.918937,9.843612,9.953899
5.271496,8.058469,6.963084,9.843612
0.4579153,0.0760707,0.2820376,1.155401
5.984276,6.701634,4.002462,7.050392
0.4579153,0.1031688,0.02608341,6.824489
5.976562,7.03125,5.247396,7.122396
7.994792,8.033854,8.945312,8.033854
6.067708,7.825521,8.033854,5.976562
4.010417,4.049479,3.867188,7.018229
7.994792,6.927083,6.041667,5.273438
5.013021,3.867188,4.492188,4.882812
7.96875,5.976562,5.625,6.119792
8.268229,8.190104,8.945312,8.90625
4.283854,6.028646,6.041667,4.960938
4.023438,7.057292,5.026042,6.015625
4.882812,8.424479,7.994792,7.161458
6.953125,4.21875,5.442708,5.885417
4.049479,8.007812,6.575521,3.893229
4.0625,8.020833,3.958333,7.018229
6.171875,8.424479,4.322917,2.109375
7.916667,7.018229,6.692708,6.341146
3.867188,5.885417,6.458333,3.75
7.03125,5.9375,5.976562,5.533854
7.057292,7.942708,5.950521,7.018229
4.700521,7.083333,5.052083,6.588542
2.916667,5.208333,6.992188,7.96875
5.9375,6.080729,7.421875,6.171875
4.127604,6.979167,6.028646,6.210938
4.010417,4.505208,3.125,1.901042
6.041667,6.419271,5.950521,6.966146
3.033854,5.976562,6.341146,5.963542
4.973958,3.75,5.013021,4.492188
5.976562,6.419271,3.033854,5
7.96875,7.578125,7.942708,7.942708
6.783854,8.138021,7.018229,8.789062
3.984375,5.078125,3.046875,3.033854
5.026042,6.210938,6.028646,3.984375
8.033854,6.927083,6.992188,8.020833
6.080729,6.028646,5.950521,5.976562
7.955729,7.057292,6.992188,6.080729
6.015625,5.898438,5.013021,5.026042
6.575521,6.927083,7.083333,6.028646
6.015625,3.984375,5.039062,6.041667
6.171875,4.283854,7.96875,3.971354
6.966146,6.940104,7.161458,3.932292
3.958333,6.067708,4.0625,5
7.161458,5.989583,4.960938,7.578125
8.346354,6.028646,6.067708,6.992188
6.028646,7.018229,7.942708,5.963542
5.46875,4.986979,3.072917,3.984375
6.588542,4.973958,4.960938,5.885417
7.03125,7.942708,6.927083,7.942708
5.208333,4.973958,6.171875,5.442708
6.653646,6.992188,7.018229,7.291667
2.578125,2.109375,3.658854,3.125
6.940104,5.013021,7.005208,6.992188
5.898438,6.067708,5.598958,7.083333
7.03125,7.005208,4.505208,6.028646
7.825521,8.033854,8.90625,7.96875
5.976562,2.578125,4.0625,5.273438
5.950521,4.960938,6.015625,2.955729
3.125,6.015625,5.950521,5.039062
6.080729,7.981771,6.028646,6.171875
7.122396,7.421875,5.976562,7.005208
8.789062,7.942708,7.96875,8.020833
6.197917,6.067708,7.005208,3.658854
6.067708,7.03125,4.921875,4.023438
4.869792,6.067708,6.341146,6.002604
6.041667,5.611979,5.494792,6.171875
4.21875,5.494792,6.992188,5.625
4.322917,5.013021,7.005208,4.986979
5.247396,5.494792,4.973958,6.145833
5.052083,6.848958,5.976562,4.986979
7.981771,8.255208,6.028646,8.346354
7.942708,6.041667,7.291667,6.588542
6.028646,6.783854,6.328125,5.9375
4.973958,5.078125,6.848958,6.953125
7.994792,7.005208,7.057292,5.078125
7.083333,7.994792,4.869792,5.208333
6.966146,7.018229,7.942708,7.109375
6.106771,6.653646,6.419271,6.979167
2.916667,1.914062,3.020833,1.901042
7.96875,5.052083,4.21875,6.966146
4.0625,3.984375,4.0625,3.072917
3.75,2.916667,1.914062,3.046875
6.106771,6.419271,6.927083,6.953125
5.013021,1.901042,5.052083,4.010417
8.268229,8.346354,8.424479,8.789062
6.210938,3.411458,8.020833,6.458333
5.052083,5.898438,4.231771,5.247396
7.03125,6.067708,6.341146,6.119792
8.033854,7.994792,8.020833,7.96875
6.328125,4.960938,8.033854,7.669271
4.973958,7.669271,6.015625,6.992188
7.070312,5.052083,4.231771,3.971354
3.072917,8.007812,4.882812,6.575521
4.0625,3.984375,3.984375,4.830729
8.90625,6.341146,6.210938,8.138021
7.03125,7.122396,4.960938,4.049479
4.960938,7.291667,7.916667,3.984375
5.052083,4.973958,4.869792,5.976562
6.015625,6.041667,6.210938,7.057292
4.322917,7.005208,5.533854,7.460938
6.028646,6.171875,4.700521,7.421875
7.018229,5.598958,7.03125,7.109375
6.848958,5.989583,6.210938,6.953125
5.9375,4.127604,7.070312,7.460938
6.953125,6.953125,6.015625,5.950521
5.052083,6.028646,6.015625,4.505208
5.598958,7.005208,6.119792,5.976562
8.138021,8.255208,8.268229,8.033854
5.976562,5.976562,4.830729,6.328125
6.041667,4.973958,7.109375,6.940104
6.106771,6.458333,6.966146,7.942708
7.825521,5.273438,5.208333,6.002604
3.033854,1.914062,3.033854,2.578125
6.992188,6.966146,6.966146,6.992188
4.960938,4.023438,4.127604,6.067708
2.955729,3.125,8.033854,3.411458
6.966146,6.028646,7.96875,6.419271
7.03125,6.992188,7.278646,6.966146
4.036458,4.492188,5.611979,2.955729
6.028646,6.979167,4.036458,5
6.966146,2.109375,5.013021,6.119792
0.90625,7.109375,5.046875,4.484375
2.4375,4.859375,6.421875,4.8125
3.59375,6.90625,2.546875,2.5625
3.578125,6.265625,1.953125,3.5
3.40625,4.546875,0.390625,6.609375
5.328125,6.484375,5.75,4.859375
1.59375,6.5625,5.421875,2.90625
7.34375,3.328125,3.578125,3.375
0.6875,0.734375,0.859375,0.78125
1.3125,0.9375,1.203125,1.40625
6.328125,4.453125,6.875,4.65625
1.09375,4.609375,0.75,0.890625
0.484375,6.0625,2.421875,2.71875
0.71875,2.5,6.328125,0.875
0.296875,4.8125,5.953125,3.296875
1.046875,1.734375,0.5,0.78125
2.890625,3.09375,3.90625,5.953125
1.640625,0.453125,3.09375,0.421875
5.953125,5.3125,4.65625,5.046875
4.8125,2.46875,5.765625,0.6875
6.546875,6.90625,6.265625,2.65625
0.53125,4.21875,5.375,5.640625
0.3125,0.390625,0.78125,3.640625
1.453125,0.734375,1.40625,1.59375
1.484375,0.71875,0.65625,0.6875
3,4.640625,2.421875,4.296875
6.5625,6.609375,7.015625,6.25
6.4375,2,6.1875,1.546875
6.125,2.5625,4.484375,4.390625
2.484375,1.140625,4.625,6.8125
0.53125,0.359375,0.375,0.9375
2.515625,6.90625,5.046875,3.90625
4.65625,2.46875,1.78125,3
3.640625,2.890625,6.875,5.53125
5.4375,3.53125,4.296875,6.921875
1.71875,4.53125,5.625,1.59375
2.59375,2.5,0.921875,0.96875
0.5,0.703125,0.453125,0.71875
6.875,5.046875,1.546875,2.65625
1.625,0.65625,2.828125,1.5625
1.5625,2.65625,0.65625,1.484375
4.453125,5.40625,3.71875,2.5
0.90625,5.671875,1.125,7.09375
1.046875,1.703125,1.6875,3.5
4.84375,4.359375,4.390625,6.375
7.015625,4.84375,5.328125,5.40625
3.25,0.96875,0.390625,2.5625
7.09375,6.921875,5.421875,6.375
6.21875,4.53125,3.453125,2.484375
0.421875,0.6875,1.59375,1.640625
1.09375,0.90625,3.171875,1.8125
5.75,1.203125,0.703125,0.96875
6.46875,1.625,6.25,2.609375
2.046875,2.578125,1.609375,0.78125
0.65625,2.4375,3,6.125
4.234375,1.453125,0.78125,5.25
4.390625,2.65625,1.625,1.5625
3.203125,0.5,1.0625,3.171875
3.5,3.328125,0.921875,3.59375
3.40625,2.515625,0.734375,2.5625
4.609375,3.46875,2.578125,3.171875
1.59375,1.5625,1.703125,0.453125
5.3125,5.015625,5.671875,6.46875
3.46875,4.359375,4.625,2.421875
1.046875,1.8125,0.859375,1.453125
0.921875,0.78125,2.828125,3.375
4.875,0.84375,1.4375,1.625
2.453125,4.609375,1.484375,0.6875
2.578125,3.296875,5.421875,0.5
3.09375,3.203125,2.046875,5.296875
5.625,5.25,3.59375,5.5625
0.859375,1.71875,1.140625,0.71875
3.984375,5.671875,1.625,6.25
1.09375,0.703125,5.640625,1.734375
3.640625,3.5625,3,4.296875
6.125,6.25,5.5625,6.1875
1.5625,2,0.71875,0.75
2.453125,2.546875,3.375,2.1875
6.4375,6.734375,6.375,6.921875
6.125,6.265625,3.984375,6.25
5.671875,3.578125,5.421875,5.25
5.53125,5.671875,4.625,5.328125
1.125,1.703125,1.4375,0.84375
2.609375,1.953125,2.890625,3.53125
4.234375,4.59375,3.53125,5.046875
5.4375,5.625,6.125,5.40625
6.25,6.0625,1.703125,4.546875
6.125,2.4375,5.625,4.84375
0.71875,0.390625,0.359375,0.890625
2.59375,1.5625,3,1.25
3.765625,2.515625,5.5625,1.6875
4.21875,5.015625,3.40625,1.9375
0.5625,0.484375,0.5,0.375
5,2.5625,0.28125,5.5625
6.8125,7.3125,6.734375,7.015625
4.59375,6.25,1.71875,3.40625
5.5625,6.25,6.8125,5.640625
2.59375,2.71875,3,1.203125
4.875,1.25,1.140625,3.765625
6.21875,3.546875,3.90625,4.453125
0.53125,0.65625,0.75,1.40625
3.453125,4.09375,0.84375,2.6875
